,endTime,artistName,trackName,msPlayed,danceability,valenceScore,artistGenres,minutesPlayed
18,2022-03-14 11:33,alva noto,Xerrox Voyage,230200,0.12,0.0378,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",3.8366666666666664
19,2022-03-14 11:39,alva noto,Xerrox Plongée,336200,0.0716,0.0355,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",5.6033333333333335
20,2022-03-14 11:42,alva noto,Xerrox Cosmos,232200,0.153,0.0874,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",3.87
21,2022-03-14 11:43,alva noto,Xerrox Utopia,14591,0.0601,0.0346,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",0.24318333333333333
22,2022-03-14 11:47,alva noto,Xerrox Argo,249763,0.0644,0.0341,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",4.162716666666666
23,2022-03-14 12:07,alva noto,Xerrox Calypsoid 1,272700,0.092,0.0548,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",4.545
24,2022-03-14 12:23,alva noto,Xerrox Canaux,253894,0.0667,0.0354,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",4.231566666666667
25,2022-03-14 12:26,alva noto,Xerrox Utopia,186200,0.0601,0.0346,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",3.1033333333333335
26,2022-03-14 12:31,alva noto,Xerrox Sans Retour,266200,0.186,0.0274,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",4.4366666666666665
27,2022-03-14 12:49,alva noto,Xerrox Calypsoid 2,626302,0.0702,0.0377,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",10.438366666666667
28,2022-03-14 12:52,alva noto,HYbr:ID oval hadron I,160095,0.149,0.0278,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",2.66825
29,2022-03-14 12:56,alva noto,HYbr:ID oval hadron II,288357,0.466,0.0293,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",4.80595
30,2022-03-14 12:58,alva noto,HYbr:ID oval blackhole,86885,0.139,0.0289,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",1.4480833333333334
31,2022-03-14 13:01,alva noto,Xerrox Atmosphere,82720,0.162,0.456,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",1.3786666666666667
32,2022-03-14 13:08,alva noto,Xerrox Helm Transphaser,405280,0.25,0.0332,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",6.754666666666667
33,2022-03-14 13:11,alva noto,Xerrox 2ndevol,224013,0.311,0.0372,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",3.73355
34,2022-03-14 13:17,alva noto,Xerrox Radieuse,359986,0.127,0.0282,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",5.999766666666667
35,2022-03-14 13:27,alva noto,Xerrox Isola,270897,0.0767,0.036,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",4.51495
36,2022-03-14 13:29,alva noto,Verrox Solphaer,112213,0.128,0.0567,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",1.8702166666666666
37,2022-03-14 13:46,Squarepusher,Squarepusher Theme,381413,0.566,0.541,"['abstract', 'drill and bass', 'electronica', 'intelligent dance music', 'trip hop']",6.356883333333333
38,2022-03-14 13:49,Oscar Jerome,No Need - Extended Mix,198058,0.869,0.596,"['indie jazz', 'indie soul', 'uk contemporary jazz']",3.3009666666666666
39,2022-03-14 18:01,The Smile,The Smoke,4778,0.705,0.74,['uk post-punk revival'],0.07963333333333333
40,2022-03-14 18:22,alva noto,HYbr:ID oval hadron I,5546,0.149,0.0278,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",0.09243333333333334
41,2022-03-14 18:45,alva noto,HYbr:ID oval hadron II,1066,0.466,0.0293,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",0.017766666666666667
42,2022-03-15 11:44,alva noto,HYbr:ID oval hadron II,63158,0.466,0.0293,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",1.0526333333333333
43,2022-03-15 11:45,alva noto,HYbr:ID oval random,41962,0.578,0.193,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",0.6993666666666667
44,2022-03-15 11:46,alva noto,HYbr:ID oval spin,11669,0.211,0.0378,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",0.19448333333333334
45,2022-03-16 08:38,Kool & The Gang,Winter Sadness,1535,0.363,0.573,"['disco', 'funk', 'motown', 'soul']",0.025583333333333333
46,2022-03-16 08:39,alva noto,HYbr:ID oval hadron II,74410,0.466,0.0293,"['abstract idm', 'ambient', 'drone', 'glitch', 'intelligent dance music']",1.2401666666666666
47,2022-03-16 09:11,Jeremy Soule,Watchman's Ease,125152,0.235,0.0372,"['orchestral soundtrack', 'scorecore', 'video game music']",2.0858666666666665
48,2022-03-16 09:14,Jeremy Soule,Auriel's Ascension,185234,0.0844,0.0392,"['orchestral soundtrack', 'scorecore', 'video game music']",3.0872333333333333
49,2022-03-16 09:16,Jeremy Soule,Dusk at the Market,130768,0.145,0.0339,"['orchestral soundtrack', 'scorecore', 'video game music']",2.179466666666667
50,2022-03-16 09:20,Jeremy Soule,Through the Valleys,259369,0.162,0.0377,"['orchestral soundtrack', 'scorecore', 'video game music']",4.322816666666666
